TRE_CN,MEASYEAR,Year,RW,DIA
23T525,2023,1971,0.79,14.1
23T525,2023,1972,0.56,14.1
23T525,2023,1973,0.63,14.1
23T525,2023,1974,0.49,14.1
23T525,2023,1975,0.48,14.1
23T525,2023,1976,0.52,14.1
23T525,2023,1977,0.46,14.1
23T525,2023,1978,0.51,14.1
23T525,2023,1979,0.56,14.1
23T525,2023,1980,0.55,14.1
23T525,2023,1981,0.51,14.1
23T525,2023,1982,0.47,14.1
23T525,2023,1983,0.57,14.1
23T525,2023,1984,0.51,14.1
23T525,2023,1985,0.5,14.1
23T525,2023,1986,0.53,14.1
23T525,2023,1987,0.41,14.1
23T525,2023,1988,0.43,14.1
23T525,2023,1989,0.41,14.1
23T525,2023,1990,0.36,14.1
23T525,2023,1991,0.31,14.1
23T525,2023,1992,0.42,14.1
23T525,2023,1993,0.43,14.1
23T525,2023,1994,0.53,14.1
23T525,2023,1995,0.57,14.1
23T525,2023,1996,0.63,14.1
23T525,2023,1997,0.8,14.1
23T525,2023,1998,0.71,14.1
23T525,2023,1999,0.75,14.1
23T525,2023,2000,0.69,14.1
23T525,2023,2001,0.93,14.1
23T525,2023,2002,0.79,14.1
23T525,2023,2003,0.63,14.1
23T525,2023,2004,0.42,14.1
23T525,2023,2005,0.62,14.1
23T525,2023,2006,0.65,14.1
23T525,2023,2007,0.63,14.1
23T525,2023,2008,0.63,14.1
23T525,2023,2009,0.78,14.1
23T525,2023,2010,0.58,14.1
23T525,2023,2011,0.5,14.1
23T525,2023,2012,0.6,14.1
23T525,2023,2013,0.62,14.1
23T525,2023,2014,0.32,14.1
23T525,2023,2015,0.53,14.1
23T525,2023,2016,0.7,14.1
23T525,2023,2017,0.77,14.1
23T525,2023,2018,0.74,14.1
23T525,2023,2019,0.83,14.1
23T525,2023,2020,0.62,14.1
23T525,2023,2021,0.38,14.1
23T525,2023,2022,0.49,14.1
23T65,2023,1870,0.7,7.4
23T65,2023,1871,0.81,7.4
23T65,2023,1872,0.82,7.4
23T65,2023,1873,0.78,7.4
23T65,2023,1874,1.08,7.4
23T65,2023,1875,1.2,7.4
23T65,2023,1876,1.01,7.4
23T65,2023,1877,0.78,7.4
23T65,2023,1878,1.12,7.4
23T65,2023,1879,0.97,7.4
23T65,2023,1880,0.95,7.4
23T65,2023,1881,0.35,7.4
23T65,2023,1882,0.72,7.4
23T65,2023,1883,0.72,7.4
23T65,2023,1884,0.65,7.4
23T65,2023,1885,0.74,7.4
23T65,2023,1886,0.77,7.4
23T65,2023,1887,0.61,7.4
23T65,2023,1888,0.29,7.4
23T65,2023,1889,0.52,7.4
23T65,2023,1890,0.47,7.4
23T65,2023,1891,0.63,7.4
23T65,2023,1892,0.87,7.4
23T65,2023,1893,0.59,7.4
23T65,2023,1894,0.66,7.4
23T65,2023,1895,0.49,7.4
23T65,2023,1896,0.71,7.4
23T65,2023,1897,0.45,7.4
23T65,2023,1898,0.41,7.4
23T65,2023,1899,0.67,7.4
23T65,2023,1900,0.32,7.4
23T65,2023,1901,0.53,7.4
23T65,2023,1902,0.45,7.4
23T65,2023,1903,0.42,7.4
23T65,2023,1904,0.43,7.4
23T65,2023,1905,0.42,7.4
23T65,2023,1906,0.53,7.4
23T65,2023,1907,0.55,7.4
23T65,2023,1908,0.67,7.4
23T65,2023,1909,0.59,7.4
23T65,2023,1910,0.59,7.4
23T65,2023,1911,0.7,7.4
23T65,2023,1912,0.74,7.4
23T65,2023,1913,0.62,7.4
23T65,2023,1914,0.83,7.4
23T65,2023,1915,0.62,7.4
23T65,2023,1916,0.71,7.4
23T65,2023,1917,0.59,7.4
23T65,2023,1918,0.59,7.4
23T65,2023,1919,0.54,7.4
23T65,2023,1920,0.57,7.4
23T65,2023,1921,0.48,7.4
23T65,2023,1922,0.46,7.4
23T65,2023,1923,0.43,7.4
23T65,2023,1924,0.48,7.4
23T65,2023,1925,0.35,7.4
23T65,2023,1926,0.49,7.4
23T65,2023,1927,0.51,7.4
23T65,2023,1928,0.52,7.4
23T65,2023,1929,0.69,7.4
23T65,2023,1930,0.59,7.4
23T65,2023,1931,0.52,7.4
23T65,2023,1932,0.47,7.4
23T65,2023,1933,0.43,7.4
23T65,2023,1934,0.47,7.4
23T65,2023,1935,0.49,7.4
23T65,2023,1936,0.41,7.4
23T65,2023,1937,0.57,7.4
23T65,2023,1938,0.51,7.4
23T65,2023,1939,0.53,7.4
23T65,2023,1940,0.44,7.4
23T65,2023,1941,0.37,7.4
23T65,2023,1942,0.53,7.4
23T65,2023,1943,0.61,7.4
23T65,2023,1944,0.41,7.4
23T65,2023,1945,0.71,7.4
23T65,2023,1946,0.55,7.4
23T65,2023,1947,0.43,7.4
23T65,2023,1948,0.53,7.4
23T65,2023,1949,0.51,7.4
23T65,2023,1950,0.55,7.4
23T65,2023,1951,0.53,7.4
23T65,2023,1952,0.62,7.4
23T65,2023,1953,0.67,7.4
23T65,2023,1954,0.6,7.4
23T65,2023,1955,0.55,7.4
23T65,2023,1956,0.61,7.4
23T65,2023,1957,0.58,7.4
23T65,2023,1958,0.59,7.4
23T65,2023,1959,0.59,7.4
23T65,2023,1960,0.71,7.4
23T65,2023,1961,0.64,7.4
23T65,2023,1962,0.63,7.4
23T65,2023,1963,0.64,7.4
23T65,2023,1964,0.69,7.4
23T65,2023,1965,0.61,7.4
23T65,2023,1966,0.61,7.4
23T65,2023,1967,0.63,7.4
23T65,2023,1968,0.49,7.4
23T65,2023,1969,0.6,7.4
23T65,2023,1970,0.55,7.4
23T65,2023,1971,0.66,7.4
23T65,2023,1972,0.69,7.4
23T65,2023,1973,0.53,7.4
23T65,2023,1974,0.55,7.4
23T65,2023,1975,0.42,7.4
23T65,2023,1976,0.51,7.4
23T65,2023,1977,0.77,7.4
23T65,2023,1978,0.55,7.4
23T65,2023,1979,0.58,7.4
23T65,2023,1980,0.57,7.4
23T65,2023,1981,0.6,7.4
23T65,2023,1982,0.75,7.4
23T65,2023,1983,0.57,7.4
23T65,2023,1984,0.65,7.4
23T65,2023,1985,0.69,7.4
23T65,2023,1986,0.73,7.4
23T65,2023,1987,0.57,7.4
23T65,2023,1988,0.63,7.4
23T65,2023,1989,0.49,7.4
23T65,2023,1990,0.31,7.4
23T65,2023,1991,0.46,7.4
23T65,2023,1992,0.4,7.4
23T65,2023,1993,0.37,7.4
23T65,2023,1994,0.43,7.4
23T65,2023,1995,0.37,7.4
23T65,2023,1996,0.31,7.4
23T65,2023,1997,0.37,7.4
23T65,2023,1998,0.42,7.4
23T65,2023,1999,0.65,7.4
23T65,2023,2000,0.43,7.4
23T65,2023,2001,0.45,7.4
23T65,2023,2002,0.42,7.4
23T65,2023,2003,0.45,7.4
23T65,2023,2004,0.35,7.4
23T65,2023,2005,0.31,7.4
23T65,2023,2006,0.43,7.4
23T65,2023,2007,0.45,7.4
23T65,2023,2008,0.39,7.4
23T65,2023,2009,0.39,7.4
23T65,2023,2010,0.39,7.4
23T65,2023,2011,0.39,7.4
23T65,2023,2012,0.42,7.4
23T65,2023,2013,0.42,7.4
23T65,2023,2014,0.37,7.4
23T65,2023,2015,0.48,7.4
23T65,2023,2016,0.44,7.4
23T65,2023,2017,0.39,7.4
23T65,2023,2018,0.51,7.4
23T65,2023,2019,0.53,7.4
23T65,2023,2020,0.62,7.4
23T65,2023,2021,0.37,7.4
23T65,2023,2022,0.53,7.4
23T67,2023,1698,0.59,16.1
23T67,2023,1699,0.57,16.1
23T67,2023,1700,0.59,16.1
23T67,2023,1701,0.6,16.1
23T67,2023,1702,0.51,16.1
23T67,2023,1703,0.63,16.1
23T67,2023,1704,0.69,16.1
23T67,2023,1705,0.45,16.1
23T67,2023,1706,0.54,16.1
23T67,2023,1707,0.49,16.1
23T67,2023,1708,0.48,16.1
23T67,2023,1709,0.51,16.1
23T67,2023,1710,0.57,16.1
23T67,2023,1711,0.72,16.1
23T67,2023,1712,0.51,16.1
23T67,2023,1713,0.53,16.1
23T67,2023,1714,0.55,16.1
23T67,2023,1715,0.53,16.1
23T67,2023,1716,0.44,16.1
23T67,2023,1717,0.45,16.1
23T67,2023,1718,0.46,16.1
23T67,2023,1719,0.56,16.1
23T67,2023,1720,0.54,16.1
23T67,2023,1721,0.45,16.1
23T67,2023,1722,0.5,16.1
23T67,2023,1723,0.33,16.1
23T67,2023,1724,0.24,16.1
23T67,2023,1725,0.46,16.1
23T67,2023,1726,0.52,16.1
23T67,2023,1727,0.77,16.1
23T67,2023,1728,0.5,16.1
23T67,2023,1729,0.69,16.1
23T67,2023,1730,0.43,16.1
23T67,2023,1731,0.27,16.1
23T67,2023,1732,0.45,16.1
23T67,2023,1733,0.71,16.1
23T67,2023,1734,0.61,16.1
23T67,2023,1735,0.48,16.1
23T67,2023,1736,0.54,16.1
23T67,2023,1737,0.38,16.1
23T67,2023,1738,0.76,16.1
23T67,2023,1739,0.42,16.1
23T67,2023,1740,0.95,16.1
23T67,2023,1741,0.6,16.1
23T67,2023,1742,0.41,16.1
23T67,2023,1743,0.24,16.1
23T67,2023,1744,0.28,16.1
23T67,2023,1745,0.48,16.1
23T67,2023,1746,0.55,16.1
23T67,2023,1747,0.53,16.1
23T67,2023,1748,0.42,16.1
23T67,2023,1749,0.45,16.1
23T67,2023,1750,0.85,16.1
23T67,2023,1751,0.95,16.1
23T67,2023,1752,0.63,16.1
23T67,2023,1753,0.62,16.1
23T67,2023,1754,0.52,16.1
23T67,2023,1755,0.59,16.1
23T67,2023,1756,0.87,16.1
23T67,2023,1757,0.66,16.1
23T67,2023,1758,0.78,16.1
23T67,2023,1759,0.52,16.1
23T67,2023,1760,1.17,16.1
23T67,2023,1761,1.2,16.1
23T67,2023,1762,0.97,16.1
23T67,2023,1763,0.66,16.1
23T67,2023,1764,0.82,16.1
23T67,2023,1765,1.17,16.1
23T67,2023,1766,1.12,16.1
23T67,2023,1767,1.06,16.1
23T67,2023,1768,1.06,16.1
23T67,2023,1769,1.07,16.1
23T67,2023,1770,1.02,16.1
23T67,2023,1771,1.11,16.1
23T67,2023,1772,0.71,16.1
23T67,2023,1773,0.78,16.1
23T67,2023,1774,0.87,16.1
23T67,2023,1775,0.29,16.1
23T67,2023,1776,1.01,16.1
23T67,2023,1777,1.18,16.1
23T67,2023,1778,1.03,16.1
23T67,2023,1779,0.75,16.1
23T67,2023,1780,0.97,16.1
23T67,2023,1781,0.63,16.1
23T67,2023,1782,0.98,16.1
23T67,2023,1783,0.91,16.1
23T67,2023,1784,0.97,16.1
23T67,2023,1785,0.99,16.1
23T67,2023,1786,1.15,16.1
23T67,2023,1787,0.96,16.1
23T67,2023,1788,1.01,16.1
23T67,2023,1789,0.88,16.1
23T67,2023,1790,0.96,16.1
23T67,2023,1791,1.23,16.1
23T67,2023,1792,1.36,16.1
23T67,2023,1793,1.38,16.1
23T67,2023,1794,1.39,16.1
23T67,2023,1795,1.19,16.1
23T67,2023,1796,1.13,16.1
23T67,2023,1797,0.98,16.1
23T67,2023,1798,1.15,16.1
23T67,2023,1799,0.92,16.1
23T67,2023,1800,1,16.1
23T67,2023,1801,0.98,16.1
23T67,2023,1802,1.17,16.1
23T67,2023,1803,1.27,16.1
23T67,2023,1804,1.11,16.1
23T67,2023,1805,1.13,16.1
23T67,2023,1806,0.96,16.1
23T67,2023,1807,0.86,16.1
23T67,2023,1808,1.01,16.1
23T67,2023,1809,0.84,16.1
23T67,2023,1810,0.79,16.1
23T67,2023,1811,0.95,16.1
23T67,2023,1812,0.78,16.1
23T67,2023,1813,0.75,16.1
23T67,2023,1814,1,16.1
23T67,2023,1815,0.98,16.1
23T67,2023,1816,1.07,16.1
23T67,2023,1817,0.92,16.1
23T67,2023,1818,1.05,16.1
23T67,2023,1819,1.05,16.1
23T67,2023,1820,1.02,16.1
23T67,2023,1821,0.88,16.1
23T67,2023,1822,0.55,16.1
23T67,2023,1823,0.24,16.1
23T67,2023,1824,0.19,16.1
23T67,2023,1825,0.28,16.1
23T67,2023,1826,0.22,16.1
23T67,2023,1827,0.34,16.1
23T67,2023,1828,0.28,16.1
23T67,2023,1829,0.4,16.1
23T67,2023,1830,0.37,16.1
23T67,2023,1831,0.28,16.1
23T67,2023,1832,0.3,16.1
23T67,2023,1833,0.39,16.1
23T67,2023,1834,0.42,16.1
23T67,2023,1835,0.35,16.1
23T67,2023,1836,0.42,16.1
23T67,2023,1837,0.49,16.1
23T67,2023,1838,0.47,16.1
23T67,2023,1839,0.51,16.1
23T67,2023,1840,0.53,16.1
23T67,2023,1841,0.49,16.1
23T67,2023,1842,0.54,16.1
23T67,2023,1843,0.65,16.1
23T67,2023,1844,0.49,16.1
23T67,2023,1845,0.53,16.1
23T67,2023,1846,0.7,16.1
23T67,2023,1847,0.36,16.1
23T67,2023,1848,0.46,16.1
23T67,2023,1849,0.42,16.1
23T67,2023,1850,0.43,16.1
23T67,2023,1851,0.47,16.1
23T67,2023,1852,0.46,16.1
23T67,2023,1853,0.51,16.1
23T67,2023,1854,0.42,16.1
23T67,2023,1855,0.55,16.1
23T67,2023,1856,0.43,16.1
23T67,2023,1857,0.46,16.1
23T67,2023,1858,0.46,16.1
23T67,2023,1859,0.26,16.1
23T67,2023,1860,0.3,16.1
23T67,2023,1861,0.32,16.1
23T67,2023,1862,0.2,16.1
23T67,2023,1863,0.24,16.1
23T67,2023,1864,0.2,16.1
23T67,2023,1865,0.24,16.1
23T67,2023,1866,0.26,16.1
23T67,2023,1867,0.24,16.1
23T67,2023,1868,0.21,16.1
23T67,2023,1869,0.19,16.1
23T67,2023,1870,0.4,16.1
23T67,2023,1871,0.35,16.1
23T67,2023,1872,0.31,16.1
23T67,2023,1873,0.35,16.1
23T67,2023,1874,0.34,16.1
23T67,2023,1875,0.38,16.1
23T67,2023,1876,0.36,16.1
23T67,2023,1877,0.38,16.1
23T67,2023,1878,0.36,16.1
23T67,2023,1879,0.31,16.1
23T67,2023,1880,0.23,16.1
23T67,2023,1881,0.31,16.1
23T67,2023,1882,0.3,16.1
23T67,2023,1883,0.15,16.1
23T67,2023,1884,0.12,16.1
23T67,2023,1885,0.22,16.1
23T67,2023,1886,0.3,16.1
23T67,2023,1887,0.24,16.1
23T67,2023,1888,0.21,16.1
23T67,2023,1889,0.22,16.1
23T67,2023,1890,0.29,16.1
23T67,2023,1891,0.24,16.1
23T67,2023,1892,0.26,16.1
23T67,2023,1893,0.39,16.1
23T67,2023,1894,0.38,16.1
23T67,2023,1895,0.4,16.1
23T67,2023,1896,0.23,16.1
23T67,2023,1897,0.3,16.1
23T67,2023,1898,0.28,16.1
23T67,2023,1899,0.33,16.1
23T67,2023,1900,0.37,16.1
23T67,2023,1901,0.27,16.1
23T67,2023,1902,0.55,16.1
23T67,2023,1903,0.28,16.1
23T67,2023,1904,0.51,16.1
23T67,2023,1905,0.38,16.1
23T67,2023,1906,0.28,16.1
23T67,2023,1907,0.46,16.1
23T67,2023,1908,0.52,16.1
23T67,2023,1909,0.53,16.1
23T67,2023,1910,0.59,16.1
23T67,2023,1911,0.61,16.1
23T67,2023,1912,0.91,16.1
23T67,2023,1913,0.8,16.1
23T67,2023,1914,0.72,16.1
23T67,2023,1915,0.49,16.1
23T67,2023,1916,0.49,16.1
23T67,2023,1917,0.57,16.1
23T67,2023,1918,0.63,16.1
23T67,2023,1919,0.89,16.1
23T67,2023,1920,0.45,16.1
23T67,2023,1921,0.53,16.1
23T67,2023,1922,0.5,16.1
23T67,2023,1923,0.71,16.1
23T67,2023,1924,0.64,16.1
23T67,2023,1925,0.54,16.1
23T67,2023,1926,0.64,16.1
23T67,2023,1927,0.55,16.1
23T67,2023,1928,0.48,16.1
23T67,2023,1929,0.37,16.1
23T67,2023,1930,0.16,16.1
23T67,2023,1931,0.24,16.1
23T67,2023,1932,0.3,16.1
23T67,2023,1933,0.48,16.1
23T67,2023,1934,0.46,16.1
23T67,2023,1935,0.44,16.1
23T67,2023,1936,0.38,16.1
23T67,2023,1937,0.23,16.1
23T67,2023,1938,0.21,16.1
23T67,2023,1939,0.25,16.1
23T67,2023,1940,0.45,16.1
23T67,2023,1941,0.41,16.1
23T67,2023,1942,0.51,16.1
23T67,2023,1943,0.44,16.1
23T67,2023,1944,0.36,16.1
23T67,2023,1945,0.54,16.1
23T67,2023,1946,0.39,16.1
23T67,2023,1947,0.57,16.1
23T67,2023,1948,0.41,16.1
23T67,2023,1949,0.47,16.1
23T67,2023,1950,0.36,16.1
23T67,2023,1951,0.35,16.1
23T67,2023,1952,0.45,16.1
23T67,2023,1953,0.38,16.1
23T67,2023,1954,0.72,16.1
23T67,2023,1955,0.79,16.1
23T67,2023,1956,0.76,16.1
23T67,2023,1957,1.05,16.1
23T67,2023,1958,0.65,16.1
23T67,2023,1959,0.86,16.1
23T67,2023,1960,0.86,16.1
23T67,2023,1961,0.7,16.1
23T67,2023,1962,0.74,16.1
23T67,2023,1963,0.81,16.1
23T67,2023,1964,0.57,16.1
23T67,2023,1965,1.05,16.1
23T67,2023,1966,0.9,16.1
23T67,2023,1967,0.7,16.1
23T67,2023,1968,0.86,16.1
23T67,2023,1969,0.76,16.1
23T67,2023,1970,0.94,16.1
23T67,2023,1971,0.92,16.1
23T67,2023,1972,0.66,16.1
23T67,2023,1973,0.92,16.1
23T67,2023,1974,0.59,16.1
23T67,2023,1975,0.72,16.1
23T67,2023,1976,0.81,16.1
23T67,2023,1977,0.65,16.1
23T67,2023,1978,0.8,16.1
23T67,2023,1979,0.88,16.1
23T67,2023,1980,1.03,16.1
23T67,2023,1981,0.89,16.1
23T67,2023,1982,0.83,16.1
23T67,2023,1983,0.77,16.1
23T67,2023,1984,1.04,16.1
23T67,2023,1985,0.65,16.1
23T67,2023,1986,0.81,16.1
23T67,2023,1987,0.79,16.1
23T67,2023,1988,0.77,16.1
23T67,2023,1989,0.74,16.1
23T67,2023,1990,0.59,16.1
23T67,2023,1991,0.56,16.1
23T67,2023,1992,0.39,16.1
23T67,2023,1993,0.47,16.1
23T67,2023,1994,0.68,16.1
23T67,2023,1995,0.49,16.1
23T67,2023,1996,0.65,16.1
23T67,2023,1997,0.42,16.1
23T67,2023,1998,0.55,16.1
23T67,2023,1999,0.29,16.1
23T67,2023,2000,0.35,16.1
23T67,2023,2001,0.34,16.1
23T67,2023,2002,0.34,16.1
23T67,2023,2003,0.39,16.1
23T67,2023,2004,0.35,16.1
23T67,2023,2005,0.43,16.1
23T67,2023,2006,0.33,16.1
23T67,2023,2007,0.35,16.1
23T67,2023,2008,0.35,16.1
23T67,2023,2009,0.37,16.1
23T67,2023,2010,0.27,16.1
23T67,2023,2011,0.35,16.1
23T67,2023,2012,0.32,16.1
23T67,2023,2013,0.25,16.1
23T67,2023,2014,0.26,16.1
23T67,2023,2015,0.22,16.1
23T67,2023,2016,0.3,16.1
23T67,2023,2017,0.3,16.1
23T67,2023,2018,0.16,16.1
23T67,2023,2019,0.25,16.1
23T67,2023,2020,0.27,16.1
23T67,2023,2021,0.12,16.1
23T71,2023,1846,1.31,12.5
23T71,2023,1847,1.35,12.5
23T71,2023,1848,1.24,12.5
23T71,2023,1849,1.02,12.5
23T71,2023,1850,1.05,12.5
23T71,2023,1851,1.04,12.5
23T71,2023,1852,0.9,12.5
23T71,2023,1853,1.04,12.5
23T71,2023,1854,1.16,12.5
23T71,2023,1855,1.02,12.5
23T71,2023,1856,1.06,12.5
23T71,2023,1857,1.1,12.5
23T71,2023,1858,1.1,12.5
23T71,2023,1859,1.15,12.5
23T71,2023,1860,1.22,12.5
23T71,2023,1861,1.27,12.5
23T71,2023,1862,1.29,12.5
23T71,2023,1863,1.21,12.5
23T71,2023,1864,1.28,12.5
23T71,2023,1865,1.57,12.5
23T71,2023,1866,1.33,12.5
23T71,2023,1867,1.26,12.5
23T71,2023,1868,1.4,12.5
23T71,2023,1869,1.58,12.5
23T71,2023,1870,1.66,12.5
23T71,2023,1871,1.42,12.5
23T71,2023,1872,1.58,12.5
23T71,2023,1873,1.63,12.5
23T71,2023,1874,1.3,12.5
23T71,2023,1875,1.58,12.5
23T71,2023,1876,1.59,12.5
23T71,2023,1877,1.57,12.5
23T71,2023,1878,1.53,12.5
23T71,2023,1879,1.39,12.5
23T71,2023,1880,1.44,12.5
23T71,2023,1881,1.67,12.5
23T71,2023,1882,1.7,12.5
23T71,2023,1883,1.76,12.5
23T71,2023,1884,1.55,12.5
23T71,2023,1885,1.58,12.5
23T71,2023,1886,1.52,12.5
23T71,2023,1887,1.59,12.5
23T71,2023,1888,1.58,12.5
23T71,2023,1889,1.84,12.5
23T71,2023,1890,1.44,12.5
23T71,2023,1891,1.53,12.5
23T71,2023,1892,1.35,12.5
23T71,2023,1893,1.33,12.5
23T71,2023,1894,1.56,12.5
23T71,2023,1895,1.51,12.5
23T71,2023,1896,1.24,12.5
23T71,2023,1897,1.02,12.5
23T71,2023,1898,1.27,12.5
23T71,2023,1899,1.32,12.5
23T71,2023,1900,1.43,12.5
23T71,2023,1901,1.05,12.5
23T71,2023,1902,1.04,12.5
23T71,2023,1903,0.99,12.5
23T71,2023,1904,1.19,12.5
23T71,2023,1905,1.24,12.5
23T71,2023,1906,0.89,12.5
23T71,2023,1907,0.92,12.5
23T71,2023,1908,1.01,12.5
23T71,2023,1909,1.08,12.5
23T71,2023,1910,1.09,12.5
23T71,2023,1911,1.2,12.5
23T71,2023,1912,1.19,12.5
23T71,2023,1913,0.93,12.5
23T71,2023,1914,0.97,12.5
23T71,2023,1915,1,12.5
23T71,2023,1916,1.03,12.5
23T71,2023,1917,1.14,12.5
23T71,2023,1918,1,12.5
23T71,2023,1919,0.95,12.5
23T71,2023,1920,1.01,12.5
23T71,2023,1921,0.98,12.5
23T71,2023,1922,0.93,12.5
23T71,2023,1923,0.85,12.5
23T71,2023,1924,0.73,12.5
23T71,2023,1925,0.72,12.5
23T71,2023,1926,0.89,12.5
23T71,2023,1927,0.96,12.5
23T71,2023,1928,0.93,12.5
23T71,2023,1929,0.7,12.5
23T71,2023,1930,0.64,12.5
23T71,2023,1931,0.56,12.5
23T71,2023,1932,0.71,12.5
23T71,2023,1933,0.75,12.5
23T71,2023,1934,0.74,12.5
23T71,2023,1935,0.79,12.5
23T71,2023,1936,0.71,12.5
23T71,2023,1937,0.47,12.5
23T71,2023,1938,0.64,12.5
23T71,2023,1939,1.25,12.5
23T71,2023,1940,0.71,12.5
23T71,2023,1941,0.71,12.5
23T71,2023,1942,0.78,12.5
23T71,2023,1943,0.89,12.5
23T71,2023,1944,0.7,12.5
23T71,2023,1945,0.65,12.5
23T71,2023,1946,0.73,12.5
23T71,2023,1947,0.64,12.5
23T71,2023,1948,0.85,12.5
23T71,2023,1949,0.89,12.5
23T71,2023,1950,0.76,12.5
23T71,2023,1951,0.72,12.5
23T71,2023,1952,0.53,12.5
23T71,2023,1953,0.6,12.5
23T71,2023,1954,0.65,12.5
23T71,2023,1955,0.62,12.5
23T71,2023,1956,0.5,12.5
23T71,2023,1957,0.56,12.5
23T71,2023,1958,0.52,12.5
23T71,2023,1959,0.61,12.5
23T71,2023,1960,0.63,12.5
23T71,2023,1961,0.77,12.5
23T71,2023,1962,0.79,12.5
23T71,2023,1963,0.95,12.5
23T71,2023,1964,0.81,12.5
23T71,2023,1965,0.75,12.5
23T71,2023,1966,0.77,12.5
23T71,2023,1967,0.74,12.5
23T71,2023,1968,0.73,12.5
23T71,2023,1969,0.59,12.5
23T71,2023,1970,0.57,12.5
23T71,2023,1971,0.61,12.5
23T71,2023,1972,0.59,12.5
23T71,2023,1973,0.69,12.5
23T71,2023,1974,0.5,12.5
23T71,2023,1975,0.5,12.5
23T71,2023,1976,0.39,12.5
23T71,2023,1977,0.42,12.5
23T71,2023,1978,0.54,12.5
23T71,2023,1979,0.46,12.5
23T71,2023,1980,0.43,12.5
23T71,2023,1981,0.57,12.5
23T71,2023,1982,0.53,12.5
23T71,2023,1983,0.48,12.5
23T71,2023,1984,0.69,12.5
23T71,2023,1985,0.56,12.5
23T71,2023,1986,0.56,12.5
23T71,2023,1987,0.61,12.5
23T71,2023,1988,0.6,12.5
23T71,2023,1989,0.67,12.5
23T71,2023,1990,0.8,12.5
23T71,2023,1991,0.74,12.5
23T71,2023,1992,0.72,12.5
23T71,2023,1993,0.64,12.5
23T71,2023,1994,0.6,12.5
23T71,2023,1995,0.6,12.5
23T71,2023,1996,0.76,12.5
23T71,2023,1997,0.62,12.5
23T71,2023,1998,0.72,12.5
23T71,2023,1999,0.64,12.5
23T71,2023,2000,0.83,12.5
23T71,2023,2001,0.8,12.5
23T71,2023,2002,0.66,12.5
23T71,2023,2003,0.5,12.5
23T71,2023,2004,0.47,12.5
23T71,2023,2005,0.62,12.5
23T71,2023,2006,0.39,12.5
23T71,2023,2007,0.41,12.5
23T71,2023,2008,0.59,12.5
23T71,2023,2009,0.58,12.5
23T71,2023,2010,0.55,12.5
23T71,2023,2011,0.54,12.5
23T71,2023,2012,0.5,12.5
23T71,2023,2013,0.45,12.5
23T71,2023,2014,0.49,12.5
23T71,2023,2015,0.53,12.5
23T71,2023,2016,0.54,12.5
23T71,2023,2017,0.71,12.5
23T71,2023,2018,0.47,12.5
23T71,2023,2019,0.55,12.5
23T71,2023,2020,0.6,12.5
23T72,2023,1828,0.29,10.1
23T72,2023,1829,0.37,10.1
23T72,2023,1830,0.46,10.1
23T72,2023,1831,0.46,10.1
23T72,2023,1832,0.34,10.1
23T72,2023,1833,0.28,10.1
23T72,2023,1834,0.24,10.1
23T72,2023,1835,0.15,10.1
23T72,2023,1836,0.16,10.1
23T72,2023,1837,0.15,10.1
23T72,2023,1838,0.19,10.1
23T72,2023,1839,0.14,10.1
23T72,2023,1840,0.2,10.1
23T72,2023,1841,0.19,10.1
23T72,2023,1842,0.32,10.1
23T72,2023,1843,0.28,10.1
23T72,2023,1844,0.33,10.1
23T72,2023,1845,0.28,10.1
23T72,2023,1846,0.34,10.1
23T72,2023,1847,0.27,10.1
23T72,2023,1848,0.22,10.1
23T72,2023,1849,0.23,10.1
23T72,2023,1850,0.16,10.1
23T72,2023,1851,0.25,10.1
23T72,2023,1852,0.18,10.1
23T72,2023,1853,0.13,10.1
23T72,2023,1854,0.19,10.1
23T72,2023,1855,0.21,10.1
23T72,2023,1856,0.2,10.1
23T72,2023,1857,0.15,10.1
23T72,2023,1858,0.16,10.1
23T72,2023,1859,0.15,10.1
23T72,2023,1860,0.17,10.1
23T72,2023,1861,0.13,10.1
23T72,2023,1862,0.1,10.1
23T72,2023,1863,0.15,10.1
23T72,2023,1864,0.14,10.1
23T72,2023,1865,0.06,10.1
23T72,2023,1866,0.08,10.1
23T72,2023,1867,0.1,10.1
23T72,2023,1868,0.07,10.1
23T72,2023,1869,0.09,10.1
23T72,2023,1870,0.07,10.1
23T72,2023,1871,0.12,10.1
23T72,2023,1872,0.1,10.1
23T72,2023,1873,0.1,10.1
23T72,2023,1874,0.1,10.1
23T72,2023,1875,0.09,10.1
23T72,2023,1876,0.09,10.1
23T72,2023,1877,0.12,10.1
23T72,2023,1878,0.18,10.1
23T72,2023,1879,0.12,10.1
23T72,2023,1880,0.14,10.1
23T72,2023,1881,0.11,10.1
23T72,2023,1882,0.16,10.1
23T72,2023,1883,0.16,10.1
23T72,2023,1884,0.14,10.1
23T72,2023,1885,0.17,10.1
23T72,2023,1886,0.18,10.1
23T72,2023,1887,0.21,10.1
23T72,2023,1888,0.24,10.1
23T72,2023,1889,0.2,10.1
23T72,2023,1890,0.19,10.1
23T72,2023,1891,0.23,10.1
23T72,2023,1892,0.21,10.1
23T72,2023,1893,0.26,10.1
23T72,2023,1894,0.26,10.1
23T72,2023,1895,0.29,10.1
23T72,2023,1896,0.37,10.1
23T72,2023,1897,0.23,10.1
23T72,2023,1898,0.33,10.1
23T72,2023,1899,0.25,10.1
